	path	cpd	path_class	lipid_core
1703	map00360	C00091	Amino_acid_metabolism	Fatty Acyls [FA]
1740	map00360	C14145	Amino_acid_metabolism	Fatty Acyls [FA]
1747	map00361	C00042	Xenobiotics_metabolism	Fatty Acyls [FA]
1752	map00361	C00682	Xenobiotics_metabolism	Fatty Acyls [FA]
1763	map00361	C03585	Xenobiotics_metabolism	Fatty Acyls [FA]
1765	map00361	C03918	Xenobiotics_metabolism	Fatty Acyls [FA]
1783	map00361	C06755	Xenobiotics_metabolism	Fatty Acyls [FA]
1807	map00361	C12833	Xenobiotics_metabolism	Fatty Acyls [FA]
1809	map00361	C12835	Xenobiotics_metabolism	Fatty Acyls [FA]
1821	map00361	C18241	Xenobiotics_metabolism	Fatty Acyls [FA]
1829	map00362	C00022	Xenobiotics_metabolism	Fatty Acyls [FA]
1830	map00362	C00024	Xenobiotics_metabolism	Fatty Acyls [FA]
1831	map00362	C00036	Xenobiotics_metabolism	Fatty Acyls [FA]
1834	map00362	C00091	Xenobiotics_metabolism	Fatty Acyls [FA]
1840	map00362	C00332	Xenobiotics_metabolism	Fatty Acyls [FA]
1842	map00362	C00527	Xenobiotics_metabolism	Fatty Acyls [FA]
1847	map00362	C00682	Xenobiotics_metabolism	Fatty Acyls [FA]
1848	map00362	C00846	Xenobiotics_metabolism	Fatty Acyls [FA]
1849	map00362	C00877	Xenobiotics_metabolism	Fatty Acyls [FA]
1859	map00362	C02480	Xenobiotics_metabolism	Fatty Acyls [FA]
1864	map00362	C03453	Xenobiotics_metabolism	Fatty Acyls [FA]
1868	map00362	C03676	Xenobiotics_metabolism	Fatty Acyls [FA]
1870	map00362	C04115	Xenobiotics_metabolism	Fatty Acyls [FA]
1871	map00362	C04324	Xenobiotics_metabolism	Fatty Acyls [FA]
1878	map00362	C06035	Xenobiotics_metabolism	Fatty Acyls [FA]
1884	map00362	C06715	Xenobiotics_metabolism	Fatty Acyls [FA]
1886	map00362	C06749	Xenobiotics_metabolism	Fatty Acyls [FA]
1892	map00362	C09821	Xenobiotics_metabolism	Fatty Acyls [FA]
1915	map00363	C13632	Xenobiotics_metabolism	Polyketides [PR]
1961	map00365	C03724	Xenobiotics_metabolism	Fatty Acyls [FA]
1968	map00380	C00024	Amino_acid_metabolism	Fatty Acyls [FA]
1971	map00380	C00322	Amino_acid_metabolism	Fatty Acyls [FA]
1974	map00380	C00332	Amino_acid_metabolism	Fatty Acyls [FA]
1977	map00380	C00527	Amino_acid_metabolism	Fatty Acyls [FA]
1982	map00380	C00877	Amino_acid_metabolism	Fatty Acyls [FA]
1995	map00380	C02220	Amino_acid_metabolism	Fatty Acyls [FA]
2005	map00380	C03453	Amino_acid_metabolism	Fatty Acyls [FA]
2008	map00380	C03824	Amino_acid_metabolism	Fatty Acyls [FA]
2079	map00400	C16850	Amino_acid_metabolism	Fatty Acyls [FA]
2126	map00403	C00353	Biosynthesis_other_secondary_metabolites	Prenol Lipids [PR]
2210	map00405	C01944	Biosynthesis_other_secondary_metabolites	Fatty Acyls [FA]
2238	map00410	C00024	Metabolism_other_amino_acids	Fatty Acyls [FA]
2240	map00410	C00083	Metabolism_other_amino_acids	Fatty Acyls [FA]
2242	map00410	C00100	Metabolism_other_amino_acids	Fatty Acyls [FA]
2247	map00410	C00334	Metabolism_other_amino_acids	Fatty Acyls [FA]
2248	map00410	C00383	Metabolism_other_amino_acids	Fatty Acyls [FA]
2255	map00410	C00894	Metabolism_other_amino_acids	Fatty Acyls [FA]
2267	map00410	C05668	Metabolism_other_amino_acids	Fatty Acyls [FA]
2270	map00430	C00022	Metabolism_other_amino_acids	Fatty Acyls [FA]
2271	map00430	C00024	Metabolism_other_amino_acids	Fatty Acyls [FA]
2274	map00430	C00033	Metabolism_other_amino_acids	Fatty Acyls [FA]
2288	map00430	C05122	Metabolism_other_amino_acids	Sterols [ST]
2293	map00440	C00022	Metabolism_other_amino_acids	Fatty Acyls [FA]
2294	map00440	C00033	Metabolism_other_amino_acids	Fatty Acyls [FA]
2315	map00440	C05681	Metabolism_other_amino_acids	Sphingolipids [SP]
2386	map00460	C00407	Metabolism_other_amino_acids	Fatty Acyls [FA]
2403	map00460	C05715	Metabolism_other_amino_acids	Fatty Acyls [FA]
2421	map00470	C00022	Metabolism_other_amino_acids	Fatty Acyls [FA]
2424	map00470	C00036	Metabolism_other_amino_acids	Fatty Acyls [FA]
2445	map00470	C00431	Metabolism_other_amino_acids	Fatty Acyls [FA]
2448	map00470	C00666	Metabolism_other_amino_acids	Fatty Acyls [FA]
2460	map00470	C01110	Metabolism_other_amino_acids	Fatty Acyls [FA]
2462	map00470	C01180	Metabolism_other_amino_acids	Fatty Acyls [FA]
2470	map00470	C03341	Metabolism_other_amino_acids	Fatty Acyls [FA]
2490	map00480	C00024	Metabolism_other_amino_acids	Fatty Acyls [FA]
2564	map00510	C00110	Glycan_metabolism	Prenol Lipids [PR]
2565	map00510	C00381	Glycan_metabolism	Prenol Lipids [PR]
2566	map00510	C00621	Glycan_metabolism	Prenol Lipids [PR]
2567	map00510	C01246	Glycan_metabolism	Prenol Lipids [PR]
2578	map00520	C00043	Carbohydrat_metabolism	Saccharolipids [SL]
2656	map00520	C11521	Carbohydrat_metabolism	Saccharolipids [SL]
2663	map00520	C16157	Carbohydrat_metabolism	Prenol Lipids [PR]
2718	map00522	C00083	Metabolism_terpenoids_polyketides	Fatty Acyls [FA]
2719	map00522	C00100	Metabolism_terpenoids_polyketides	Fatty Acyls [FA]
2720	map00522	C00630	Metabolism_terpenoids_polyketides	Fatty Acyls [FA]
2721	map00522	C00683	Metabolism_terpenoids_polyketides	Fatty Acyls [FA]
2724	map00522	C01457	Metabolism_terpenoids_polyketides	Polyketides [PR]
2725	map00522	C01912	Metabolism_terpenoids_polyketides	Polyketides [PR]
2726	map00522	C01946	Metabolism_terpenoids_polyketides	Polyketides [PR]
2729	map00522	C03240	Metabolism_terpenoids_polyketides	Polyketides [PR]
2730	map00522	C06616	Metabolism_terpenoids_polyketides	Polyketides [PR]
2732	map00522	C06633	Metabolism_terpenoids_polyketides	Polyketides [PR]
2733	map00522	C06634	Metabolism_terpenoids_polyketides	Polyketides [PR]
2735	map00522	C06653	Metabolism_terpenoids_polyketides	Polyketides [PR]
2748	map00522	C11959	Metabolism_terpenoids_polyketides	Polyketides [PR]
2749	map00522	C11960	Metabolism_terpenoids_polyketides	Polyketides [PR]
2756	map00522	C11967	Metabolism_terpenoids_polyketides	Polyketides [PR]
2757	map00522	C11968	Metabolism_terpenoids_polyketides	Polyketides [PR]
2764	map00522	C11975	Metabolism_terpenoids_polyketides	Polyketides [PR]
2765	map00522	C11976	Metabolism_terpenoids_polyketides	Polyketides [PR]
2772	map00522	C11983	Metabolism_terpenoids_polyketides	Polyketides [PR]
2773	map00522	C11984	Metabolism_terpenoids_polyketides	Polyketides [PR]
2774	map00522	C11985	Metabolism_terpenoids_polyketides	Polyketides [PR]
2775	map00522	C11986	Metabolism_terpenoids_polyketides	Polyketides [PR]
2776	map00522	C11987	Metabolism_terpenoids_polyketides	Polyketides [PR]
2777	map00522	C11988	Metabolism_terpenoids_polyketides	Polyketides [PR]
2778	map00522	C11989	Metabolism_terpenoids_polyketides	Polyketides [PR]
2779	map00522	C11990	Metabolism_terpenoids_polyketides	Polyketides [PR]
2780	map00522	C11991	Metabolism_terpenoids_polyketides	Polyketides [PR]
2781	map00522	C11992	Metabolism_terpenoids_polyketides	Polyketides [PR]
2782	map00522	C11993	Metabolism_terpenoids_polyketides	Polyketides [PR]
2783	map00522	C11994	Metabolism_terpenoids_polyketides	Polyketides [PR]
2784	map00522	C11995	Metabolism_terpenoids_polyketides	Polyketides [PR]
2785	map00522	C11996	Metabolism_terpenoids_polyketides	Polyketides [PR]
2788	map00522	C11999	Metabolism_terpenoids_polyketides	Polyketides [PR]
2866	map00524	C00043	Biosynthesis_other_secondary_metabolites	Saccharolipids [SL]
2989	map00534	C00033	Glycan_metabolism	Fatty Acyls [FA]
2992	map00540	C00043	Glycan_metabolism	Saccharolipids [SL]
3047	map00541	C00043	Glycan_metabolism	Saccharolipids [SL]
3134	map00550	C00043	Glycan_metabolism	Saccharolipids [SL]
3136	map00550	C00448	Glycan_metabolism	Prenol Lipids [PR]
3141	map00550	C04574	Glycan_metabolism	Prenol Lipids [PR]
3158	map00550	C17556	Glycan_metabolism	Prenol Lipids [PR]
3161	map00552	C00043	Teichoic_acid_biosynthesis 	Saccharolipids [SL]
3165	map00552	C00344	Teichoic_acid_biosynthesis 	Glycerophospholipids [GP]
3168	map00552	C00641	Teichoic_acid_biosynthesis 	Glycerolipids [GL]
3170	map00552	C04574	Teichoic_acid_biosynthesis 	Prenol Lipids [PR]
3172	map00552	C17556	Teichoic_acid_biosynthesis 	Prenol Lipids [PR]
3174	map00561	C00040	lipid_metabolism	Fatty Acyls [FA]
3179	map00561	C00162	lipid_metabolism	Fatty Acyls [FA]
3184	map00561	C00416	lipid_metabolism	Glycerophospholipids [GP]
3185	map00561	C00422	lipid_metabolism	Glycerolipids [GL]
3188	map00561	C00641	lipid_metabolism	Glycerolipids [GL]
3189	map00561	C00681	lipid_metabolism	Glycerophospholipids [GP]
3191	map00561	C01885	lipid_metabolism	Glycerolipids [GL]
3194	map00561	C03692	lipid_metabolism	Glycerolipids [GL]
3195	map00561	C04046	lipid_metabolism	Glycerolipids [GL]
3196	map00561	C04315	lipid_metabolism	Glycerolipids [GL]
3197	map00561	C04872	lipid_metabolism	Glycerolipids [GL]
3199	map00561	C06037	lipid_metabolism	Glycerolipids [GL]
3200	map00561	C06038	lipid_metabolism	Glycerolipids [GL]
3201	map00561	C06040	lipid_metabolism	Glycerolipids [GL]
3206	map00561	C11521	lipid_metabolism	Saccharolipids [SL]
3207	map00561	C13508	lipid_metabolism	Glycerolipids [GL]
3211	map00562	C00024	Carbohydrat_metabolism	Fatty Acyls [FA]
3219	map00562	C00641	Carbohydrat_metabolism	Glycerolipids [GL]
3222	map00562	C01194	Carbohydrat_metabolism	Glycerophospholipids [GP]
3258	map00563	C00154	Glycan_metabolism	Fatty Acyls [FA]
3260	map00563	C00350	Glycan_metabolism	Glycerophospholipids [GP]
3261	map00563	C01194	Glycan_metabolism	Glycerophospholipids [GP]
3262	map00564	C00040	lipid_metabolism	Fatty Acyls [FA]
3268	map00564	C00157	lipid_metabolism	Glycerophospholipids [GP]
3270	map00564	C00269	lipid_metabolism	Glycerophospholipids [GP]
3272	map00564	C00344	lipid_metabolism	Glycerophospholipids [GP]
3274	map00564	C00350	lipid_metabolism	Glycerophospholipids [GP]
3275	map00564	C00416	lipid_metabolism	Glycerophospholipids [GP]
3280	map00564	C00641	lipid_metabolism	Glycerolipids [GL]
3282	map00564	C00681	lipid_metabolism	Glycerophospholipids [GP]
3283	map00564	C01194	lipid_metabolism	Glycerophospholipids [GP]
3286	map00564	C01241	lipid_metabolism	Glycerophospholipids [GP]
3288	map00564	C02737	lipid_metabolism	Glycerophospholipids [GP]
3292	map00564	C03892	lipid_metabolism	Glycerophospholipids [GP]
3293	map00564	C03974	lipid_metabolism	Glycerophospholipids [GP]
3294	map00564	C04230	lipid_metabolism	Glycerophospholipids [GP]
3295	map00564	C04233	lipid_metabolism	Glycerophospholipids [GP]
3296	map00564	C04308	lipid_metabolism	Glycerophospholipids [GP]
3297	map00564	C04438	lipid_metabolism	Glycerophospholipids [GP]
3298	map00564	C04590	lipid_metabolism	Glycerophospholipids [GP]
3300	map00564	C05973	lipid_metabolism	Glycerophospholipids [GP]
3301	map00564	C05974	lipid_metabolism	Glycerophospholipids [GP]
3303	map00564	C05980	lipid_metabolism	Glycerophospholipids [GP]
3323	map00565	C03201	lipid_metabolism	Glycerolipids [GL]
3329	map00565	C04317	lipid_metabolism	Glycerophospholipids [GP]
3343	map00571	C01194	Glycan_metabolism	Glycerophospholipids [GP]
3346	map00572	C02970	Glycan_metabolism	Prenol Lipids [PR]
3350	map00590	C00157	lipid_metabolism	Glycerophospholipids [GP]
3351	map00590	C00219	lipid_metabolism	Fatty Acyls [FA]
3352	map00590	C00427	lipid_metabolism	Fatty Acyls [FA]
3353	map00590	C00584	lipid_metabolism	Fatty Acyls [FA]
3354	map00590	C00639	lipid_metabolism	Fatty Acyls [FA]
3355	map00590	C00696	lipid_metabolism	Fatty Acyls [FA]
3356	map00590	C00909	lipid_metabolism	Fatty Acyls [FA]
3357	map00590	C01312	lipid_metabolism	Fatty Acyls [FA]
3358	map00590	C02165	lipid_metabolism	Fatty Acyls [FA]
3359	map00590	C02166	lipid_metabolism	Fatty Acyls [FA]
3360	map00590	C02198	lipid_metabolism	Fatty Acyls [FA]
3361	map00590	C03577	lipid_metabolism	Fatty Acyls [FA]
3362	map00590	C04577	lipid_metabolism	Fatty Acyls [FA]
3363	map00590	C04742	lipid_metabolism	Fatty Acyls [FA]
3364	map00590	C04805	lipid_metabolism	Fatty Acyls [FA]
3365	map00590	C04822	lipid_metabolism	Fatty Acyls [FA]
3366	map00590	C04853	lipid_metabolism	Fatty Acyls [FA]
3367	map00590	C05356	lipid_metabolism	Fatty Acyls [FA]
3368	map00590	C05949	lipid_metabolism	Fatty Acyls [FA]
3369	map00590	C05950	lipid_metabolism	Fatty Acyls [FA]
3370	map00590	C05951	lipid_metabolism	Fatty Acyls [FA]
3371	map00590	C05952	lipid_metabolism	Fatty Acyls [FA]
3372	map00590	C05953	lipid_metabolism	Fatty Acyls [FA]
3373	map00590	C05954	lipid_metabolism	Fatty Acyls [FA]
3374	map00590	C05955	lipid_metabolism	Fatty Acyls [FA]
3375	map00590	C05956	lipid_metabolism	Fatty Acyls [FA]
3376	map00590	C05957	lipid_metabolism	Fatty Acyls [FA]
3377	map00590	C05958	lipid_metabolism	Fatty Acyls [FA]
3378	map00590	C05959	lipid_metabolism	Fatty Acyls [FA]
3379	map00590	C05960	lipid_metabolism	Fatty Acyls [FA]
3380	map00590	C05961	lipid_metabolism	Fatty Acyls [FA]
3381	map00590	C05962	lipid_metabolism	Fatty Acyls [FA]
3382	map00590	C05963	lipid_metabolism	Fatty Acyls [FA]
3383	map00590	C05964	lipid_metabolism	Fatty Acyls [FA]
3384	map00590	C05965	lipid_metabolism	Fatty Acyls [FA]
3385	map00590	C05966	lipid_metabolism	Fatty Acyls [FA]
3386	map00590	C06314	lipid_metabolism	Fatty Acyls [FA]
3387	map00590	C06315	lipid_metabolism	Fatty Acyls [FA]
3388	map00590	C06462	lipid_metabolism	Fatty Acyls [FA]
3389	map00590	C13809	lipid_metabolism	Fatty Acyls [FA]
3390	map00590	C14717	lipid_metabolism	Fatty Acyls [FA]
3391	map00590	C14732	lipid_metabolism	Fatty Acyls [FA]
3392	map00590	C14748	lipid_metabolism	Fatty Acyls [FA]
3393	map00590	C14749	lipid_metabolism	Fatty Acyls [FA]
3394	map00590	C14768	lipid_metabolism	Fatty Acyls [FA]
3395	map00590	C14769	lipid_metabolism	Fatty Acyls [FA]
3396	map00590	C14770	lipid_metabolism	Fatty Acyls [FA]
3397	map00590	C14771	lipid_metabolism	Fatty Acyls [FA]
3398	map00590	C14772	lipid_metabolism	Fatty Acyls [FA]
3399	map00590	C14773	lipid_metabolism	Fatty Acyls [FA]
3400	map00590	C14774	lipid_metabolism	Fatty Acyls [FA]
3401	map00590	C14775	lipid_metabolism	Fatty Acyls [FA]
3402	map00590	C14776	lipid_metabolism	Fatty Acyls [FA]
3403	map00590	C14777	lipid_metabolism	Fatty Acyls [FA]
3404	map00590	C14778	lipid_metabolism	Fatty Acyls [FA]
3405	map00590	C14779	lipid_metabolism	Fatty Acyls [FA]
3406	map00590	C14780	lipid_metabolism	Fatty Acyls [FA]
3407	map00590	C14781	lipid_metabolism	Fatty Acyls [FA]
3408	map00590	C14782	lipid_metabolism	Fatty Acyls [FA]
3409	map00590	C14794	lipid_metabolism	Fatty Acyls [FA]
3410	map00590	C14795	lipid_metabolism	Fatty Acyls [FA]
3411	map00590	C14807	lipid_metabolism	Fatty Acyls [FA]
3412	map00590	C14808	lipid_metabolism	Fatty Acyls [FA]
3413	map00590	C14809	lipid_metabolism	Fatty Acyls [FA]
3414	map00590	C14810	lipid_metabolism	Fatty Acyls [FA]
3415	map00590	C14811	lipid_metabolism	Fatty Acyls [FA]
3416	map00590	C14812	lipid_metabolism	Fatty Acyls [FA]
3417	map00590	C14813	lipid_metabolism	Fatty Acyls [FA]
3418	map00590	C14814	lipid_metabolism	Fatty Acyls [FA]
3419	map00590	C14815	lipid_metabolism	Fatty Acyls [FA]
3420	map00590	C14820	lipid_metabolism	Fatty Acyls [FA]
3421	map00590	C14821	lipid_metabolism	Fatty Acyls [FA]
3422	map00590	C14822	lipid_metabolism	Fatty Acyls [FA]
3423	map00590	C14823	lipid_metabolism	Fatty Acyls [FA]
3424	map00590	C14824	lipid_metabolism	Fatty Acyls [FA]
3425	map00591	C00157	lipid_metabolism	Glycerophospholipids [GP]
3426	map00591	C00219	lipid_metabolism	Fatty Acyls [FA]
3427	map00591	C01595	lipid_metabolism	Fatty Acyls [FA]
3428	map00591	C03242	lipid_metabolism	Fatty Acyls [FA]
3429	map00591	C04056	lipid_metabolism	Fatty Acyls [FA]
3430	map00591	C04717	lipid_metabolism	Fatty Acyls [FA]
3431	map00591	C06426	lipid_metabolism	Fatty Acyls [FA]
3432	map00591	C07289	lipid_metabolism	Fatty Acyls [FA]
3433	map00591	C07338	lipid_metabolism	Fatty Acyls [FA]
3434	map00591	C07354	lipid_metabolism	Fatty Acyls [FA]
3435	map00591	C14762	lipid_metabolism	Fatty Acyls [FA]
3436	map00591	C14765	lipid_metabolism	Fatty Acyls [FA]
3437	map00591	C14766	lipid_metabolism	Fatty Acyls [FA]
3438	map00591	C14767	lipid_metabolism	Fatty Acyls [FA]
3439	map00591	C14825	lipid_metabolism	Fatty Acyls [FA]
3440	map00591	C14826	lipid_metabolism	Fatty Acyls [FA]
3441	map00591	C14827	lipid_metabolism	Fatty Acyls [FA]
3442	map00591	C14828	lipid_metabolism	Fatty Acyls [FA]
3443	map00591	C14829	lipid_metabolism	Fatty Acyls [FA]
3444	map00591	C14831	lipid_metabolism	Fatty Acyls [FA]
3445	map00591	C14832	lipid_metabolism	Fatty Acyls [FA]
3446	map00591	C14833	lipid_metabolism	Fatty Acyls [FA]
3447	map00591	C14834	lipid_metabolism	Fatty Acyls [FA]
3448	map00591	C14835	lipid_metabolism	Fatty Acyls [FA]
3453	map00592	C00157	lipid_metabolism	Glycerophospholipids [GP]
3454	map00592	C01226	lipid_metabolism	Fatty Acyls [FA]
3455	map00592	C04672	lipid_metabolism	Fatty Acyls [FA]
3456	map00592	C04780	lipid_metabolism	Fatty Acyls [FA]
3457	map00592	C04785	lipid_metabolism	Fatty Acyls [FA]
3458	map00592	C06427	lipid_metabolism	Fatty Acyls [FA]
3459	map00592	C08491	lipid_metabolism	Fatty Acyls [FA]
3460	map00592	C08492	lipid_metabolism	Fatty Acyls [FA]
3461	map00592	C11512	lipid_metabolism	Fatty Acyls [FA]
3462	map00592	C16300	lipid_metabolism	Fatty Acyls [FA]
3463	map00592	C16308	lipid_metabolism	Fatty Acyls [FA]
3464	map00592	C16309	lipid_metabolism	Fatty Acyls [FA]
3465	map00592	C16310	lipid_metabolism	Fatty Acyls [FA]
3466	map00592	C16311	lipid_metabolism	Fatty Acyls [FA]
3467	map00592	C16316	lipid_metabolism	Fatty Acyls [FA]
3468	map00592	C16317	lipid_metabolism	Fatty Acyls [FA]
3469	map00592	C16318	lipid_metabolism	Fatty Acyls [FA]
3470	map00592	C16319	lipid_metabolism	Fatty Acyls [FA]
3471	map00592	C16320	lipid_metabolism	Fatty Acyls [FA]
3472	map00592	C16321	lipid_metabolism	Fatty Acyls [FA]
3473	map00592	C16322	lipid_metabolism	Fatty Acyls [FA]
3477	map00592	C16326	lipid_metabolism	Fatty Acyls [FA]
3479	map00592	C16328	lipid_metabolism	Fatty Acyls [FA]
3482	map00592	C16332	lipid_metabolism	Fatty Acyls [FA]
3485	map00592	C16336	lipid_metabolism	Fatty Acyls [FA]
3489	map00592	C16342	lipid_metabolism	Fatty Acyls [FA]
3490	map00592	C16343	lipid_metabolism	Fatty Acyls [FA]
3491	map00592	C16344	lipid_metabolism	Fatty Acyls [FA]
3498	map00600	C00154	lipid_metabolism	Fatty Acyls [FA]
3499	map00600	C00195	lipid_metabolism	Sphingolipids [SP]
3500	map00600	C00319	lipid_metabolism	Sphingolipids [SP]
3502	map00600	C00550	lipid_metabolism	Sphingolipids [SP]
3503	map00600	C00836	lipid_metabolism	Sphingolipids [SP]
3504	map00600	C01120	lipid_metabolism	Sphingolipids [SP]
3505	map00600	C01190	lipid_metabolism	Sphingolipids [SP]
3506	map00600	C01290	lipid_metabolism	Sphingolipids [SP]
3507	map00600	C01747	lipid_metabolism	Sphingolipids [SP]
3508	map00600	C02686	lipid_metabolism	Sphingolipids [SP]
3509	map00600	C02934	lipid_metabolism	Sphingolipids [SP]
3510	map00600	C02960	lipid_metabolism	Sphingolipids [SP]
3512	map00600	C03640	lipid_metabolism	Sphingolipids [SP]
3513	map00600	C05681	lipid_metabolism	Sphingolipids [SP]
3514	map00600	C06062	lipid_metabolism	Sphingolipids [SP]
3515	map00600	C06124	lipid_metabolism	Sphingolipids [SP]
3516	map00600	C06125	lipid_metabolism	Sphingolipids [SP]
3517	map00600	C06126	lipid_metabolism	Sphingolipids [SP]
3518	map00600	C06127	lipid_metabolism	Sphingolipids [SP]
3519	map00600	C06128	lipid_metabolism	Sphingolipids [SP]
3520	map00600	C12126	lipid_metabolism	Sphingolipids [SP]
3521	map00600	C12144	lipid_metabolism	Sphingolipids [SP]
3524	map00620	C00022	Carbohydrat_metabolism	Fatty Acyls [FA]
3525	map00620	C00024	Carbohydrat_metabolism	Fatty Acyls [FA]
3526	map00620	C00033	Carbohydrat_metabolism	Fatty Acyls [FA]
3527	map00620	C00036	Carbohydrat_metabolism	Fatty Acyls [FA]
3528	map00620	C00042	Carbohydrat_metabolism	Fatty Acyls [FA]
3532	map00620	C00083	Carbohydrat_metabolism	Fatty Acyls [FA]
3539	map00620	C00332	Carbohydrat_metabolism	Fatty Acyls [FA]
3545	map00620	C02488	Carbohydrat_metabolism	Fatty Acyls [FA]
3546	map00620	C02504	Carbohydrat_metabolism	Fatty Acyls [FA]
3549	map00620	C03981	Carbohydrat_metabolism	Fatty Acyls [FA]
3555	map00620	C16255	Carbohydrat_metabolism	Fatty Acyls [FA]
3556	map00621	C00022	Xenobiotics_metabolism	Fatty Acyls [FA]
3557	map00621	C00024	Xenobiotics_metabolism	Fatty Acyls [FA]
3569	map00621	C03453	Xenobiotics_metabolism	Fatty Acyls [FA]
3622	map00622	C00022	Xenobiotics_metabolism	Fatty Acyls [FA]
3623	map00622	C00024	Xenobiotics_metabolism	Fatty Acyls [FA]
3625	map00622	C00100	Xenobiotics_metabolism	Fatty Acyls [FA]
3632	map00622	C06575	Xenobiotics_metabolism	Prenol Lipids [PR]
3648	map00622	C06762	Xenobiotics_metabolism	Fatty Acyls [FA]
3659	map00622	C11354	Xenobiotics_metabolism	Fatty Acyls [FA]
3660	map00623	C00091	Xenobiotics_metabolism	Fatty Acyls [FA]
3815	map00625	C00024	Xenobiotics_metabolism	Fatty Acyls [FA]
3834	map00625	C06614	Xenobiotics_metabolism	Fatty Acyls [FA]
3839	map00625	C06755	Xenobiotics_metabolism	Fatty Acyls [FA]
3847	map00625	C11149	Xenobiotics_metabolism	Fatty Acyls [FA]
3858	map00626	C00091	Xenobiotics_metabolism	Fatty Acyls [FA]
3934	map00627	C00877	Xenobiotics_metabolism	Fatty Acyls [FA]
3956	map00627	C03824	Xenobiotics_metabolism	Fatty Acyls [FA]
4006	map00630	C00022	Carbohydrat_metabolism	Fatty Acyls [FA]
4007	map00630	C00024	Carbohydrat_metabolism	Fatty Acyls [FA]
4011	map00630	C00033	Carbohydrat_metabolism	Fatty Acyls [FA]
